country,isocode,year,pop,emp,hc,rgdpna,labsh,avh
Australia,AUS,1950,8.354,3.43,2.6673,127461.2,0.6805,2170.9
Australia,AUS,1951,8.6,3.524,2.6743,130703.1,0.6805,2150.8
Australia,AUS,1952,8.782,3.592,2.6814,125353.1,0.6805,2131.0
Australia,AUS,1953,8.951,3.653,2.6885,138952.2,0.6805,2111.2
Australia,AUS,1954,9.159,3.731,2.6956,150060.7,0.6805,2091.7
Australia,AUS,1955,9.374,3.811,2.7027,155979.7,0.6805,2072.4
Australia,AUS,1956,9.6,3.895,2.7115,156337.7,0.6805,2053.2
Australia,AUS,1957,9.815,3.946,2.7202,159762.0,0.6805,2034.2
Australia,AUS,1958,10.019,3.981,2.729,170599.0,0.6805,2015.4
Australia,AUS,1959,10.238,4.03,2.7379,181049.3,0.6805,1996.8
Australia,AUS,1960,10.47,4.155,2.7468,185259.7,0.6858,1978.3
Australia,AUS,1961,10.71,4.167,2.7682,187786.0,0.6805,1974.7
Australia,AUS,1962,10.908,4.267,2.7897,199575.2,0.6706,1971.0
Australia,AUS,1963,11.117,4.389,2.8114,213048.7,0.6617,1967.4
Australia,AUS,1964,11.336,4.547,2.8333,226522.1,0.6682,1963.8
Australia,AUS,1965,11.559,4.685,2.8554,231574.7,0.6805,1960.1
Australia,AUS,1966,11.777,4.853,2.8776,245890.2,0.6761,1956.5
Australia,AUS,1967,11.997,5.005,2.9001,258521.5,0.6703,1952.9
Australia,AUS,1968,12.229,5.127,2.9227,277047.5,0.6642,1949.3
Australia,AUS,1969,12.509,5.271,2.9454,297257.7,0.6569,1945.7
Australia,AUS,1970,12.793,5.471,2.9684,309046.9,0.671,1942.1
Australia,AUS,1971,13.033,5.583,2.992,321138.4,0.6755,1923.5
Australia,AUS,1972,13.244,5.652,3.0158,329532.1,0.6699,1903.1
Australia,AUS,1973,13.432,5.799,3.0398,343054.0,0.6922,1889.8
Australia,AUS,1974,13.606,5.898,3.064,347685.0,0.7198,1907.1
Australia,AUS,1975,13.773,5.874,3.0884,356682.0,0.7139,1893.8
Australia,AUS,1976,13.936,5.96,3.113,369513.4,0.7009,1904.2
Australia,AUS,1977,14.093,6.014,3.1378,372827.4,0.7001,1906.0
Australia,AUS,1978,14.249,6.032,3.1628,387902.7,0.6827,1906.9
Australia,AUS,1979,14.413,6.112,3.188,399672.6,0.6715,1912.3
Australia,AUS,1980,14.588,6.278,3.2134,413012.8,0.6723,1909.8
Australia,AUS,1981,14.777,6.356,3.2326,426759.6,0.6775,1894.8
Australia,AUS,1982,14.979,6.34,3.252,417283.6,0.6757,1870.7
Australia,AUS,1983,15.195,6.241,3.2714,436400.6,0.646,1857.0
Australia,AUS,1984,15.423,6.458,3.291,459308.7,0.6446,1878.2
Australia,AUS,1985,15.664,6.682,3.3107,477853.4,0.6418,1869.3
Australia,AUS,1986,15.918,6.977,3.3306,490044.2,0.6319,1873.9
Australia,AUS,1987,16.183,7.141,3.3505,518189.3,0.6132,1871.6
Australia,AUS,1988,16.452,7.412,3.3706,538197.6,0.6091,1867.9
Australia,AUS,1989,16.714,7.722,3.3908,557416.6,0.6185,1877.8
Australia,AUS,1990,16.961,7.845,3.4111,555199.1,0.626,1864.0
Australia,AUS,1991,17.189,7.674,3.4236,557487.5,0.6173,1850.5
Australia,AUS,1992,17.402,7.635,3.4362,579953.8,0.6073,1846.5
Australia,AUS,1993,17.603,7.667,3.4489,603058.5,0.6013,1863.8
Australia,AUS,1994,17.799,7.923,3.4615,626202.4,0.6041,1869.9
Australia,AUS,1995,17.993,8.215,3.4743,650490.2,0.6075,1870.3
Australia,AUS,1996,18.189,8.321,3.487,676292.1,0.618,1863.8
Australia,AUS,1997,18.387,8.383,3.4999,707243.9,0.6118,1861.1
Australia,AUS,1998,18.587,8.529,3.5127,743126.6,0.6134,1846.6
Australia,AUS,1999,18.788,8.681,3.5257,772354.8,0.605,1848.5
Australia,AUS,2000,18.991,8.903,3.5386,787267.9,0.6065,1847.5
Australia,AUS,2001,19.195,9.012,3.5275,818769.6,0.6082,1814.1
Australia,AUS,2002,19.401,9.185,3.5164,843217.6,0.6008,1808.1
Australia,AUS,2003,19.624,9.398,3.5054,877413.9,0.6015,1801.6
Australia,AUS,2004,19.88,9.561,3.4944,905528.6,0.6032,1799.4
Australia,AUS,2005,20.179,9.911,3.4834,930833.9,0.593,1797.1
Australia,AUS,2006,20.526,10.165,3.4724,966617.2,0.5881,1786.9
Australia,AUS,2007,20.916,10.489,3.4615,1001975.7,0.5933,1786.3
Australia,AUS,2008,21.332,10.758,3.4506,1021383.9,0.5691,1786.5
Australia,AUS,2009,21.751,10.854,3.4398,1042500.1,0.5771,1758.0
Australia,AUS,2010,22.155,11.121,3.429,1068174.4,0.575,1763.3
Australia,AUS,2011,22.538,11.326,3.4422,1110027.2,0.5754,1765.3
Australia,AUS,2012,22.904,11.449,3.4554,1138720.2,0.5825,1757.2
Australia,AUS,2013,23.255,11.554,3.4687,1167565.4,0.5821,1756.3
Australia,AUS,2014,23.596,11.667,3.4821,1193166.0,0.596,1746.5
Australia,AUS,2015,23.933,11.908,3.4955,1226224.5,0.604,1746.5
Australia,AUS,2016,24.263,12.072,3.509,1254435.0,0.5839,1736.1
Australia,AUS,2017,24.585,12.324,3.5225,1291432.0,0.5798,1736.8
Australia,AUS,2018,24.898,12.619,3.536,1319339.4,0.5716,1729.3
Australia,AUS,2019,25.203,12.863,3.5497,1315581.2,0.5716,1726.8
Austria,AUT,1950,6.981,2.935,2.5526,56938.3,0.633,2085.7
Austria,AUT,1951,6.981,2.991,2.537,60466.2,0.633,2083.0
Austria,AUT,1952,6.973,2.924,2.5215,60231.0,0.633,2080.4
Austria,AUT,1953,6.978,2.892,2.5061,62209.7,0.633,2077.7
Austria,AUT,1954,6.986,2.976,2.4908,67343.6,0.633,2075.1
Austria,AUT,1955,6.993,3.126,2.4756,75054.7,0.633,2072.4
Austria,AUT,1956,6.998,3.222,2.4611,79681.4,0.633,2069.8
Austria,AUT,1957,7.012,3.295,2.4467,84308.0,0.633,2067.2
Austria,AUT,1958,7.033,3.322,2.4323,87392.5,0.633,2064.5
Austria,AUT,1959,7.061,3.371,2.4181,89962.8,0.633,2061.9
Austria,AUT,1960,7.094,3.44,2.4039,98188.0,0.633,2059.3
Austria,AUT,1961,7.133,3.459,2.427,103328.7,0.633,2046.6
Austria,AUT,1962,7.177,3.443,2.4502,105385.0,0.633,2034.1
Austria,AUT,1963,7.223,3.42,2.4737,110011.7,0.633,2021.6
Austria,AUT,1964,7.271,3.414,2.4974,116694.6,0.633,2009.1
Austria,AUT,1965,7.319,3.391,2.5214,119779.1,0.633,1996.8
Austria,AUT,1966,7.37,3.363,2.5455,126462.0,0.633,1984.5
Austria,AUT,1967,7.426,3.308,2.5667,130574.6,0.633,1972.3
Austria,AUT,1968,7.464,3.265,2.5832,136229.4,0.633,1960.2
Austria,AUT,1969,7.49,3.258,2.5999,144968.7,0.633,1948.2
Austria,AUT,1970,7.516,3.265,2.6166,155250.1,0.633,1890.1
Austria,AUT,1971,7.55,3.301,2.6337,163188.3,0.633,1885.3
Austria,AUT,1972,7.581,3.32,2.6509,173318.8,0.633,1905.7
Austria,AUT,1973,7.607,3.359,2.6682,181789.4,0.633,1900.7
Austria,AUT,1974,7.626,3.405,2.6856,188958.7,0.633,1978.7
Austria,AUT,1975,7.638,3.394,2.7032,188274.1,0.633,1904.0
Austria,AUT,1976,7.641,3.413,2.7208,196891.4,0.633,1898.0
Austria,AUT,1977,7.637,3.451,2.7386,206893.5,0.633,1904.8
Austria,AUT,1978,7.628,3.467,2.7565,206457.6,0.633,1844.1
Austria,AUT,1979,7.618,3.484,2.7745,217517.0,0.633,1876.7
Austria,AUT,1980,7.61,3.512,2.7926,221283.2,0.633,1881.0
Austria,AUT,1981,7.605,3.488,2.8094,220963.9,0.633,1819.1
Austria,AUT,1982,7.602,3.435,2.8263,225408.1,0.633,1835.1
Austria,AUT,1983,7.603,3.423,2.8433,232109.6,0.633,1829.9
Austria,AUT,1984,7.607,3.421,2.8604,232228.7,0.633,1825.9
Austria,AUT,1985,7.615,3.432,2.8776,238031.3,0.633,1821.5
Austria,AUT,1986,7.625,3.443,2.8949,243509.3,0.633,1820.7
Austria,AUT,1987,7.639,3.442,2.9123,246814.2,0.633,1808.7
Austria,AUT,1988,7.659,3.471,2.9298,254948.9,0.633,1812.1
Austria,AUT,1989,7.687,3.516,2.9474,264858.9,0.633,1825.2
Austria,AUT,1990,7.724,3.56,2.9651,276368.8,0.633,1826.0
Austria,AUT,1991,7.773,3.591,2.98,285880.3,0.633,1836.4
Austria,AUT,1992,7.831,3.594,2.9949,291865.3,0.633,1804.9
Austria,AUT,1993,7.892,3.573,3.0099,293402.9,0.633,1802.3
Austria,AUT,1994,7.947,3.584,3.025,300450.8,0.633,1800.5
Austria,AUT,1995,7.99,3.585,3.0401,308466.8,0.633,1774.4
Austria,AUT,1996,8.018,3.607,3.0554,315714.3,0.6216,1807.3
Austria,AUT,1997,8.033,3.636,3.0707,322324.1,0.6111,1815.7
Austria,AUT,1998,8.041,3.672,3.086,333867.9,0.6079,1794.0
Austria,AUT,1999,8.051,3.725,3.1015,345741.3,0.6079,1798.0
Austria,AUT,2000,8.069,3.76,3.117,357412.6,0.5964,1798.4
Austria,AUT,2001,8.098,3.786,3.1332,361941.6,0.5885,1785.4
Austria,AUT,2002,8.134,3.781,3.1495,367919.2,0.584,1782.8
Austria,AUT,2003,8.176,3.806,3.1659,371383.1,0.5831,1774.0
Austria,AUT,2004,8.217,3.825,3.1823,381540.9,0.5726,1776.5
Austria,AUT,2005,8.254,3.862,3.1989,390102.9,0.5636,1752.5
Austria,AUT,2006,8.285,3.926,3.2155,403577.2,0.5566,1735.7
Austria,AUT,2007,8.314,3.998,3.2322,418620.2,0.5507,1724.8
Austria,AUT,2008,8.342,4.075,3.249,424733.9,0.5621,1717.2
Austria,AUT,2009,8.373,4.058,3.2659,408744.4,0.5797,1673.1
Austria,AUT,2010,8.41,4.097,3.2829,416253.5,0.5765,1665.8
Austria,AUT,2011,8.454,4.168,3.2937,428419.7,0.5713,1671.7
Austria,AUT,2012,8.502,4.216,3.3045,431334.8,0.5799,1647.9
Austria,AUT,2013,8.556,4.233,3.3153,431444.8,0.5847,1632.1
Austria,AUT,2014,8.615,4.269,3.3262,434297.9,0.5819,1621.6
Austria,AUT,2015,8.679,4.278,3.3371,438703.8,0.5788,1605.3
Austria,AUT,2016,8.747,4.321,3.348,447431.6,0.5798,1618.2
Austria,AUT,2017,8.82,4.399,3.359,458168.1,0.5808,1608.2
Austria,AUT,2018,8.891,4.488,3.37,469989.4,0.5839,1612.7
Austria,AUT,2019,8.955,4.55,3.381,476657.3,0.5839,1611.4
Belgium,BEL,1950,8.634,3.459,2.2035,85076.0,0.6446,2096.1
Belgium,BEL,1951,8.673,3.456,2.2191,88276.3,0.6446,2085.9
Belgium,BEL,1952,8.725,3.458,2.2347,90424.2,0.6446,2075.7
Belgium,BEL,1953,8.773,3.458,2.2504,93410.7,0.6446,2065.6
Belgium,BEL,1954,8.814,3.455,2.2662,97528.8,0.6446,2055.5
Belgium,BEL,1955,8.863,3.455,2.2822,100994.0,0.6446,2045.5
Belgium,BEL,1956,8.919,3.458,2.2872,104174.7,0.6446,2035.5
Belgium,BEL,1957,8.984,3.482,2.2922,106200.5,0.6446,2025.6
Belgium,BEL,1958,9.047,3.445,2.2973,105637.0,0.6446,2015.7
Belgium,BEL,1959,9.098,3.416,2.3023,109353.1,0.6446,2005.9
Belgium,BEL,1960,9.113,3.495,2.3074,115601.9,0.6446,1996.1
Belgium,BEL,1961,9.16,3.521,2.3088,121455.1,0.6446,1984.2
Belgium,BEL,1962,9.213,3.576,2.3103,127893.7,0.6446,1972.5
Belgium,BEL,1963,9.278,3.601,2.3118,133454.3,0.6446,1960.8
Belgium,BEL,1964,9.362,3.652,2.3133,142819.5,0.6446,1949.1
Belgium,BEL,1965,9.443,3.666,2.3147,147794.8,0.6446,1937.6
Belgium,BEL,1966,9.502,3.679,2.3234,152184.8,0.6446,1926.1
Belgium,BEL,1967,9.551,3.663,2.3321,158038.0,0.6446,1914.6
Belgium,BEL,1968,9.584,3.659,2.3409,165354.6,0.6446,1903.3
Belgium,BEL,1969,9.607,3.722,2.3497,175597.8,0.6446,1892.0
Belgium,BEL,1970,9.632,3.725,2.3585,187304.3,0.6446,1880.8
Belgium,BEL,1971,9.663,3.75,2.3745,194333.9,0.6446,1871.7
Belgium,BEL,1972,9.693,3.739,2.3906,204547.4,0.6446,1845.7
Belgium,BEL,1973,9.721,3.771,2.4068,217070.4,0.6446,1819.0
Belgium,BEL,1974,9.747,3.827,2.4231,226186.6,0.6446,1788.9
Belgium,BEL,1975,9.772,3.77,2.4395,223185.1,0.6446,1778.8
Belgium,BEL,1976,9.795,3.753,2.4655,235801.2,0.6446,1780.4
Belgium,BEL,1977,9.817,3.742,2.4919,237277.6,0.6446,1754.4
Belgium,BEL,1978,9.837,3.75,2.5185,244020.8,0.6446,1735.9
Belgium,BEL,1979,9.854,3.788,2.5454,249733.5,0.6446,1718.8
Belgium,BEL,1980,9.869,3.785,2.5685,260920.3,0.6446,1699.0
Belgium,BEL,1981,9.881,3.717,2.5871,260191.6,0.6446,1676.3
Belgium,BEL,1982,9.89,3.671,2.6059,261739.7,0.6446,1662.0
Belgium,BEL,1983,9.898,3.626,2.6248,262555.9,0.6446,1667.9
Belgium,BEL,1984,9.906,3.628,2.6439,269031.6,0.6446,1691.9
Belgium,BEL,1985,9.917,3.648,2.6631,273475.4,0.6446,1697.9
Belgium,BEL,1986,9.929,3.674,2.6818,278460.2,0.6368,1677.9
Belgium,BEL,1987,9.942,3.704,2.7007,284883.3,0.6312,1662.9
Belgium,BEL,1988,9.959,3.776,2.7197,298339.0,0.6162,1650.9
Belgium,BEL,1989,9.98,3.822,2.7388,308688.9,0.612,1641.9
Belgium,BEL,1990,10.007,3.861,2.7581,318373.7,0.6189,1655.9
Belgium,BEL,1991,10.039,3.873,2.7839,324209.7,0.6323,1619.0
Belgium,BEL,1992,10.078,3.867,2.8099,329172.2,0.6295,1596.0
Belgium,BEL,1993,10.119,3.842,2.8363,326006.0,0.6346,1552.1
Belgium,BEL,1994,10.156,3.828,2.8628,336526.2,0.6254,1552.1
Belgium,BEL,1995,10.186,3.887,2.8896,344551.5,0.6172,1578.0
Belgium,BEL,1996,10.208,3.898,2.9062,349104.6,0.6217,1552.1
Belgium,BEL,1997,10.224,3.921,2.9229,362348.4,0.6192,1565.0
Belgium,BEL,1998,10.237,3.986,2.9397,369457.2,0.6169,1576.0
Belgium,BEL,1999,10.255,4.039,2.9566,382546.1,0.6244,1575.4
Belgium,BEL,2000,10.282,4.121,2.9736,396764.1,0.6166,1589.1
Belgium,BEL,2001,10.319,4.178,2.9924,401126.9,0.6273,1581.2
Belgium,BEL,2002,10.365,4.188,3.0113,407973.7,0.6315,1593.6
Belgium,BEL,2003,10.419,4.188,3.0304,412208.3,0.6244,1598.2
Belgium,BEL,2004,10.48,4.236,3.0495,426929.0,0.6098,1587.8
Belgium,BEL,2005,10.547,4.3,3.0688,436841.2,0.603,1577.7
Belgium,BEL,2006,10.619,4.35,3.0736,447990.9,0.6033,1591.6
Belgium,BEL,2007,10.698,4.422,3.0784,464463.2,0.6001,1593.7
Belgium,BEL,2008,10.779,4.499,3.0832,466539.0,0.6182,1582.5
Belgium,BEL,2009,10.86,4.49,3.088,457111.5,0.6309,1563.2
Belgium,BEL,2010,10.939,4.5,3.0928,470204.5,0.6138,1573.8
Belgium,BEL,2011,11.014,4.542,3.099,478172.1,0.6183,1590.2
Belgium,BEL,2012,11.085,4.563,3.1052,481706.9,0.6233,1587.3
Belgium,BEL,2013,11.154,4.556,3.1114,483919.0,0.6249,1585.6
Belgium,BEL,2014,11.221,4.581,3.1177,491516.0,0.617,1581.6
Belgium,BEL,2015,11.288,4.622,3.1239,501550.1,0.6018,1575.5
Belgium,BEL,2016,11.354,4.684,3.1302,507903.2,0.594,1574.2
Belgium,BEL,2017,11.42,4.769,3.1364,516070.7,0.5933,1577.9
Belgium,BEL,2018,11.482,4.839,3.1427,525423.4,0.5948,1583.3
Belgium,BEL,2019,11.539,4.922,3.149,534585.9,0.5948,1586.4
Canada,CAN,1950,13.769,6.123,2.482,198071.3,0.7687,2209.2
Canada,CAN,1951,14.083,6.281,2.5005,206728.0,0.7687,2194.2
Canada,CAN,1952,14.53,6.33,2.5193,224043.6,0.7687,2181.9
Canada,CAN,1953,14.921,6.364,2.5381,235079.6,0.7687,2180.5
Canada,CAN,1954,15.366,6.314,2.5571,232441.7,0.7687,2172.6
Canada,CAN,1955,15.773,6.389,2.5709,253916.5,0.7687,2154.7
Canada,CAN,1956,16.161,6.662,2.5825,277427.2,0.7687,2142.3
Canada,CAN,1957,16.716,6.745,2.5942,284480.5,0.7687,2123.0
Canada,CAN,1958,17.16,6.546,2.606,289182.6,0.7687,2107.6
Canada,CAN,1959,17.563,6.654,2.6177,300938.1,0.7687,2104.4
Canada,CAN,1960,17.951,6.629,2.6296,310342.3,0.7687,2090.8
Canada,CAN,1961,18.313,6.646,2.6493,319125.6,0.7687,2066.5
Canada,CAN,1962,18.658,6.812,2.6691,341083.8,0.7687,2065.0
Canada,CAN,1963,19.009,6.961,2.6891,358650.3,0.7687,2050.4
Canada,CAN,1964,19.371,7.202,2.7093,382072.4,0.7687,2039.1
Canada,CAN,1965,19.724,7.509,2.7296,406958.3,0.7687,2021.2
Canada,CAN,1966,20.095,7.766,2.75,434772.1,0.7687,1995.1
Canada,CAN,1967,20.46,7.907,2.7706,446483.1,0.7687,1985.6
Canada,CAN,1968,20.778,7.915,2.7914,469905.1,0.7687,1961.5
Canada,CAN,1969,21.078,8.164,2.8123,494791.1,0.7687,1942.5
Canada,CAN,1970,21.374,8.156,2.8333,507966.0,0.7687,1925.0
Canada,CAN,1971,21.723,8.327,2.8576,528133.6,0.7701,1912.0
Canada,CAN,1972,22.072,8.638,2.8821,557232.0,0.7709,1904.0
Canada,CAN,1973,22.415,9.093,2.9068,595322.9,0.7625,1898.0
Canada,CAN,1974,22.746,9.562,2.9317,614851.5,0.7482,1891.0
Canada,CAN,1975,23.059,9.655,2.9568,623835.9,0.7318,1872.0
Canada,CAN,1976,23.355,9.784,2.9821,660508.9,0.7272,1862.0
Canada,CAN,1977,23.634,9.997,3.0076,683218.2,0.7234,1834.0
Canada,CAN,1978,23.902,10.295,3.0334,708384.6,0.7079,1836.0
Canada,CAN,1979,24.161,10.761,3.0594,734673.9,0.6835,1841.0
Canada,CAN,1980,24.417,11.081,3.0856,750510.1,0.6704,1827.0
Canada,CAN,1981,24.668,11.382,3.1055,776583.9,0.6927,1812.0
Canada,CAN,1982,24.917,10.985,3.1255,751832.1,0.7074,1788.4
Canada,CAN,1983,25.171,11.077,3.1457,771389.8,0.6772,1780.2
Canada,CAN,1984,25.445,11.369,3.166,816967.0,0.6614,1791.1
Canada,CAN,1985,25.745,11.796,3.1864,855669.9,0.6584,1794.9
Canada,CAN,1986,26.075,12.169,3.207,874023.9,0.6795,1798.5
Canada,CAN,1987,26.433,12.544,3.2277,909622.5,0.6733,1807.0
Canada,CAN,1988,26.806,12.979,3.2485,949737.8,0.6814,1807.8
Canada,CAN,1989,27.18,13.237,3.2695,971743.1,0.6931,1802.8
Canada,CAN,1990,27.541,13.29,3.2906,973343.3,0.7104,1795.3
Canada,CAN,1991,27.889,13.058,3.3114,953038.5,0.7336,1774.2
Canada,CAN,1992,28.224,12.93,3.3322,961618.3,0.7385,1772.4
Canada,CAN,1993,28.548,13.035,3.3532,987205.6,0.7225,1771.1
Canada,CAN,1994,28.861,13.291,3.3744,1031575.2,0.6955,1785.0
Canada,CAN,1995,29.164,13.503,3.3957,1059365.6,0.6831,1785.0
Canada,CAN,1996,29.458,13.636,3.4171,1076518.6,0.6768,1798.8
Canada,CAN,1997,29.742,13.9,3.4386,1122594.0,0.6735,1796.7
Canada,CAN,1998,30.022,14.224,3.4603,1166332.0,0.6862,1792.6
Canada,CAN,1999,30.303,14.615,3.4821,1226548.6,0.6693,1791.9
Canada,CAN,2000,30.588,14.953,3.5041,1290055.0,0.6539,1786.2
Canada,CAN,2001,30.88,15.075,3.5189,1313146.5,0.6574,1773.0
Canada,CAN,2002,31.178,15.427,3.5338,1352778.0,0.6574,1754.4
Canada,CAN,2003,31.488,15.771,3.5487,1377148.5,0.6458,1743.8
Canada,CAN,2004,31.815,16.046,3.5637,1419660.9,0.6393,1753.8
Canada,CAN,2005,32.164,16.314,3.5788,1465149.6,0.6294,1744.0
Canada,CAN,2006,32.537,16.594,3.5939,1503746.1,0.6343,1743.5
Canada,CAN,2007,32.931,16.983,3.6091,1534901.2,0.6395,1742.9
Canada,CAN,2008,33.338,17.258,3.6243,1550316.0,0.6312,1740.3
Canada,CAN,2009,33.746,16.972,3.6397,1504954.4,0.6725,1710.8
Canada,CAN,2010,34.148,17.295,3.655,1551456.2,0.651,1714.2
Canada,CAN,2011,34.539,17.595,3.6623,1600266.8,0.6396,1712.7
Canada,CAN,2012,34.922,17.794,3.6696,1628446.8,0.6506,1720.6
Canada,CAN,2013,35.297,18.039,3.6769,1666375.2,0.6497,1714.9
Canada,CAN,2014,35.664,18.149,3.6842,1714200.9,0.6418,1709.6
Canada,CAN,2015,36.027,18.356,3.6916,1725500.5,0.6703,1710.8
Canada,CAN,2016,36.383,18.541,3.6989,1742779.5,0.6612,1705.2
Canada,CAN,2017,36.732,18.852,3.7063,1795757.9,0.6511,1693.8
Canada,CAN,2018,37.075,18.966,3.7137,1839386.6,0.6549,1707.1
Canada,CAN,2019,37.411,19.299,3.7211,1873625.2,0.6549,1689.3
Switzerland,CHE,1950,4.607,2.327,2.9351,114900.4,0.6833,2040.0
Switzerland,CHE,1951,4.661,2.411,2.9414,124209.9,0.6833,2032.4
Switzerland,CHE,1952,4.726,2.457,2.9477,125235.5,0.6833,2024.7
Switzerland,CHE,1953,4.788,2.474,2.9539,129669.3,0.6833,2017.1
Switzerland,CHE,1954,4.838,2.502,2.9602,136927.5,0.6833,2009.6
Switzerland,CHE,1955,4.888,2.553,2.9665,146173.8,0.6833,2002.1
Switzerland,CHE,1956,4.951,2.627,2.9717,155861.9,0.6833,1994.6
Switzerland,CHE,1957,5.031,2.687,2.9768,162062.9,0.6833,1987.1
Switzerland,CHE,1958,5.103,2.664,2.9819,158591.6,0.6833,1979.6
Switzerland,CHE,1959,5.162,2.665,2.9871,168611.1,0.6833,1972.2
Switzerland,CHE,1960,5.263,2.739,2.9923,180397.8,0.6833,1964.8
Switzerland,CHE,1961,5.41,2.867,3.0104,195024.6,0.6833,1967.6
Switzerland,CHE,1962,5.561,2.977,3.0286,204365.6,0.6833,1970.4
Switzerland,CHE,1963,5.682,3.023,3.0469,214337.8,0.6833,1973.3
Switzerland,CHE,1964,5.778,3.07,3.0654,225603.8,0.6833,1976.1
Switzerland,CHE,1965,5.833,3.049,3.0839,232783.1,0.6833,1978.9
Switzerland,CHE,1966,5.885,3.038,3.1026,238510.7,0.6833,1981.7
Switzerland,CHE,1967,5.951,3.054,3.1214,245800.5,0.6833,1984.6
Switzerland,CHE,1968,6.018,3.072,3.1403,254620.8,0.6833,1987.4
Switzerland,CHE,1969,6.097,3.123,3.1593,268963.6,0.6833,1990.2
Switzerland,CHE,1970,6.151,3.169,3.1784,286115.1,0.6833,1993.1
Switzerland,CHE,1971,6.203,3.214,3.1929,297775.5,0.6833,1982.8
Switzerland,CHE,1972,6.251,3.256,3.2075,307305.8,0.6833,1958.5
Switzerland,CHE,1973,6.293,3.289,3.2222,316678.4,0.6833,1931.7
Switzerland,CHE,1974,6.322,3.293,3.2369,321285.8,0.6833,1902.8
Switzerland,CHE,1975,6.337,3.17,3.2517,297886.0,0.6833,1894.0
Switzerland,CHE,1976,6.336,3.112,3.2666,293704.6,0.6833,1890.9
Switzerland,CHE,1977,6.322,3.128,3.2815,300852.3,0.6833,1863.5
Switzerland,CHE,1978,6.302,3.141,3.2965,302083.1,0.6833,1849.0
Switzerland,CHE,1979,6.287,3.158,3.3116,309609.5,0.6833,1836.4
Switzerland,CHE,1980,6.284,3.212,3.3267,323857.7,0.6833,1821.8
Switzerland,CHE,1981,6.296,3.273,3.3401,329043.7,0.6833,1802.5
Switzerland,CHE,1982,6.321,3.281,3.3536,324735.2,0.6833,1791.4
Switzerland,CHE,1983,6.357,3.282,3.3671,326810.5,0.6833,1776.7
Switzerland,CHE,1984,6.396,3.32,3.3806,336642.4,0.6833,1757.6
Switzerland,CHE,1985,6.435,3.39,3.3943,349009.3,0.6833,1751.3
Switzerland,CHE,1986,6.473,3.467,3.4079,355496.1,0.6833,1742.8
Switzerland,CHE,1987,6.511,3.547,3.4217,361132.4,0.6833,1741.5
Switzerland,CHE,1988,6.551,3.633,3.4355,372968.9,0.6833,1741.0
Switzerland,CHE,1989,6.597,3.724,3.4493,389121.4,0.6833,1725.8
Switzerland,CHE,1990,6.653,3.833,3.4632,403420.2,0.6833,1716.2
Switzerland,CHE,1991,6.719,3.892,3.4697,399725.6,0.6833,1713.8
Switzerland,CHE,1992,6.793,3.856,3.4761,399550.8,0.6833,1723.2
Switzerland,CHE,1993,6.869,3.835,3.4826,399047.4,0.6833,1719.5
Switzerland,CHE,1994,6.938,3.822,3.4892,404114.3,0.6833,1741.3
Switzerland,CHE,1995,6.996,3.822,3.4957,406057.6,0.6833,1720.3
Switzerland,CHE,1996,7.038,3.817,3.5022,408063.2,0.6822,1696.9
Switzerland,CHE,1997,7.069,3.819,3.5087,417322.8,0.6752,1687.5
Switzerland,CHE,1998,7.092,3.871,3.5153,430115.1,0.6688,1695.5
Switzerland,CHE,1999,7.115,3.896,3.5219,437622.9,0.6773,1717.4
Switzerland,CHE,2000,7.144,3.928,3.5284,455024.6,0.6722,1712.7
Switzerland,CHE,2001,7.179,3.988,3.5389,462195.0,0.6915,1672.9
Switzerland,CHE,2002,7.22,4.009,3.5495,462169.5,0.71,1651.3
Switzerland,CHE,2003,7.268,3.992,3.56,461953.0,0.702,1664.5
Switzerland,CHE,2004,7.324,4.006,3.5706,474987.1,0.6852,1695.0
Switzerland,CHE,2005,7.387,4.044,3.5813,488679.3,0.6773,1690.0
Switzerland,CHE,2006,7.458,4.145,3.5919,508299.8,0.6593,1679.2
Switzerland,CHE,2007,7.537,4.259,3.6026,528610.1,0.6488,1668.9
Switzerland,CHE,2008,7.623,4.355,3.6133,543175.9,0.6546,1659.5
Switzerland,CHE,2009,7.714,4.373,3.6241,531879.9,0.6806,1650.8
Switzerland,CHE,2010,7.809,4.389,3.6349,549262.2,0.6628,1624.3
Switzerland,CHE,2011,7.907,4.509,3.6423,559810.6,0.6726,1619.3
Switzerland,CHE,2012,8.008,4.598,3.6498,566624.6,0.681,1603.2
Switzerland,CHE,2013,8.109,4.661,3.6573,576946.6,0.6843,1582.9
Switzerland,CHE,2014,8.206,4.747,3.6649,591063.5,0.6829,1575.3
Switzerland,CHE,2015,8.297,4.816,3.6724,600862.0,0.6887,1589.5
Switzerland,CHE,2016,8.38,4.879,3.6799,613150.8,0.6884,1590.2
Switzerland,CHE,2017,8.456,4.922,3.6875,622868.1,0.6894,1569.5
Switzerland,CHE,2018,8.526,4.972,3.6951,641637.6,0.6841,1561.2
Switzerland,CHE,2019,8.591,5.011,3.7027,648579.7,0.6841,1556.9
Chile,CHL,1950,,,,,,
Chile,CHL,1951,6.529,2.098,1.8869,33490.7,0.4777,2527.9
Chile,CHL,1952,6.66,2.12,1.8948,35097.6,0.4777,2514.3
Chile,CHL,1953,6.78,2.143,1.9028,38287.2,0.4777,2500.8
